"";"TournamentName";"TournamentStart";"TournamentEnd";"maxParticipants";"TournamentCountry";"TournamentPostalCode";"TournamentCity";"TournamentStreet";"TournamentPlace";"Rank";"TeamName";"TeamCountry";"TeamCity";"nParticipants";"TournamentID";"TournamentLongitude";"TournamentLatitude";"nParticipations";"TeamID";"TeamLongitude";"TeamLatitude"
"671";"1. Hagener Jugger Cup";2012-04-28 09:00:00;2012-04-28 18:00:00;12;"Deutschland";"58135";"Hagen";"Im Kettelbach 69";"Hagen";7;"Tollwut";"Deutschland";"Oldenburg";12;59;7,42811672126889;51,3226435;25;428;8,2146017;53,1389753
"672";"6. Berliner Juggerpokal";2012-04-28 09:00:00;2012-04-29 15:00:00;24;"Deutschland";"10437";"Berlin";"CantianstraÃe 24";"Friedrich-Ludwig-Jahn-Sportpark";7;"Rigor Mortis 2";"Deutschland";"Berlin";23;60;13,4107017;52,5443748;23;360;13,3888599;52,5170365
"673";"1. Hagener Jugger Cup";2012-04-28 09:00:00;2012-04-28 18:00:00;12;"Deutschland";"58135";"Hagen";"Im Kettelbach 69";"Hagen";8;"Cervisia Ultima";"Deutschland";"Duisburg";12;59;7,42811672126889;51,3226435;35;53;6,759562;51,434999
"674";"6. Berliner Juggerpokal";2012-04-28 09:00:00;2012-04-29 15:00:00;24;"Deutschland";"10437";"Berlin";"CantianstraÃe 24";"Friedrich-Ludwig-Jahn-Sportpark";8;"Zonenkinder";"Deutschland";"Jena";23;60;13,4107017;52,5443748;82;472;11,5879359;50,9281717
"675";"1. Hagener Jugger Cup";2012-04-28 09:00:00;2012-04-28 18:00:00;12;"Deutschland";"58135";"Hagen";"Im Kettelbach 69";"Hagen";9;"Jugger-Haufen-Bochum";"Deutschland";"Bochum";12;59;7,42811672126889;51,3226435;42;202;7,1401155;51,4716282
"676";"6. Berliner Juggerpokal";2012-04-28 09:00:00;2012-04-29 15:00:00;24;"Deutschland";"10437";"Berlin";"CantianstraÃe 24";"Friedrich-Ludwig-Jahn-Sportpark";9;"Torpedo BÃÂ¤ÃÂ¤m!";"Deutschland";"Hamburg";23;60;13,4107017;52,5443748;33;430;10,000654;53,550341
"677";"1. Hagener Jugger Cup";2012-04-28 09:00:00;2012-04-28 18:00:00;12;"Deutschland";"58135";"Hagen";"Im Kettelbach 69";"Hagen";10;"Chimaera Brunsviga";"Deutschland";"Braunschweig";12;59;7,42811672126889;51,3226435;34;56;10,5252669;52,2639962
"678";"6. Berliner Juggerpokal";2012-04-28 09:00:00;2012-04-29 15:00:00;24;"Deutschland";"10437";"Berlin";"CantianstraÃe 24";"Friedrich-Ludwig-Jahn-Sportpark";10;"Blackout";"Deutschland";"GÃ¶ttingen";23;60;13,4107017;52,5443748;21;40;9,9352051;51,5327604
"679";"1. Hagener Jugger Cup";2012-04-28 09:00:00;2012-04-28 18:00:00;12;"Deutschland";"58135";"Hagen";"Im Kettelbach 69";"Hagen";11;"Schergen von Monasteria";"Deutschland";"MÃ¼nster";12;59;7,42811672126889;51,3226435;34;378;7,6251879;51,9625101
"680";"6. Berliner Juggerpokal";2012-04-28 09:00:00;2012-04-29 15:00:00;24;"Deutschland";"10437";"Berlin";"CantianstraÃe 24";"Friedrich-Ludwig-Jahn-Sportpark";11;"Spalter";"Deutschland";"Hannover";23;60;13,4107017;52,5443748;27;397;9,7385532;52,3744779
"681";"6. Berliner Juggerpokal";2012-04-28 09:00:00;2012-04-29 15:00:00;24;"Deutschland";"10437";"Berlin";"CantianstraÃe 24";"Friedrich-Ludwig-Jahn-Sportpark";12;"!llukS";"Deutschland";"Berlin";23;60;13,4107017;52,5443748;7;272;13,3888599;52,5170365
"682";"1. Hagener Jugger Cup";2012-04-28 09:00:00;2012-04-28 18:00:00;12;"Deutschland";"58135";"Hagen";"Im Kettelbach 69";"Hagen";12;"Jugg - the Ripper";"Deutschland";"Hagen";12;59;7,42811672126889;51,3226435;16;235;7,4727227;51,357862
"683";"6. Berliner Juggerpokal";2012-04-28 09:00:00;2012-04-29 15:00:00;24;"Deutschland";"10437";"Berlin";"CantianstraÃe 24";"Friedrich-Ludwig-Jahn-Sportpark";13;"Gott AG";"Deutschland";"Berlin";23;60;13,4107017;52,5443748;2;157;13,3888599;52,5170365
"684";"6. Berliner Juggerpokal";2012-04-28 09:00:00;2012-04-29 15:00:00;24;"Deutschland";"10437";"Berlin";"CantianstraÃe 24";"Friedrich-Ludwig-Jahn-Sportpark";14;"Juggernauts";"Deutschland";"NÃ¼rnberg";23;60;13,4107017;52,5443748;40;214;12,9118642;48,3619187
"685";"6. Berliner Juggerpokal";2012-04-28 09:00:00;2012-04-29 15:00:00;24;"Deutschland";"10437";"Berlin";"CantianstraÃe 24";"Friedrich-Ludwig-Jahn-Sportpark";15;"Die Halleschen DoppelsÃÂ¶ldner";"Deutschland";"Halle Saale";23;60;13,4107017;52,5443748;14;81;11,9705452;51,4825041
"686";"6. Berliner Juggerpokal";2012-04-28 09:00:00;2012-04-29 15:00:00;24;"Deutschland";"10437";"Berlin";"CantianstraÃe 24";"Friedrich-Ludwig-Jahn-Sportpark";16;"Awesome Pirates";"Deutschland";"Leer";23;60;13,4107017;52,5443748;23;24;7,46314680378176;53,2473626
"687";"6. Berliner Juggerpokal";2012-04-28 09:00:00;2012-04-29 15:00:00;24;"Deutschland";"10437";"Berlin";"CantianstraÃe 24";"Friedrich-Ludwig-Jahn-Sportpark";17;"Cottbus Klatscher";"Deutschland";"Cottbus";23;60;13,4107017;52,5443748;8;60;14,3357307;51,7567447
"688";"6. Berliner Juggerpokal";2012-04-28 09:00:00;2012-04-29 15:00:00;24;"Deutschland";"10437";"Berlin";"CantianstraÃe 24";"Friedrich-Ludwig-Jahn-Sportpark";18;"Sonnenwende";"Deutschland";"Berlin";23;60;13,4107017;52,5443748;37;394;13,3888599;52,5170365
"689";"6. Berliner Juggerpokal";2012-04-28 09:00:00;2012-04-29 15:00:00;24;"Deutschland";"10437";"Berlin";"CantianstraÃe 24";"Friedrich-Ludwig-Jahn-Sportpark";19;"Myrmidonen";"Deutschland";"Rotenburg a. d. Fulda";23;60;13,4107017;52,5443748;4;302;9,7269936;50,9948584
"690";"6. Berliner Juggerpokal";2012-04-28 09:00:00;2012-04-29 15:00:00;24;"Deutschland";"10437";"Berlin";"CantianstraÃe 24";"Friedrich-Ludwig-Jahn-Sportpark";20;"Ahle SÃÂ¤cke";"Deutschland";"Rotenburg a. d. Fulda";23;60;13,4107017;52,5443748;16;9;9,7269936;50,9948584
"691";"6. Berliner Juggerpokal";2012-04-28 09:00:00;2012-04-29 15:00:00;24;"Deutschland";"10437";"Berlin";"CantianstraÃe 24";"Friedrich-Ludwig-Jahn-Sportpark";21;"RattenfÃÂ¤nger";"Deutschland";"Rotenburg a. d. Fulda";23;60;13,4107017;52,5443748;2;350;9,7269936;50,9948584
"692";"6. Berliner Juggerpokal";2012-04-28 09:00:00;2012-04-29 15:00:00;24;"Deutschland";"10437";"Berlin";"CantianstraÃe 24";"Friedrich-Ludwig-Jahn-Sportpark";22;"Jugg Norris 1";"Deutschland";"Kassel";23;60;13,4107017;52,5443748;1;230;9,288335215129;50,19556435
"693";"6. Berliner Juggerpokal";2012-04-28 09:00:00;2012-04-29 15:00:00;24;"Deutschland";"10437";"Berlin";"CantianstraÃe 24";"Friedrich-Ludwig-Jahn-Sportpark";23;"Jugg Norris 2";"Deutschland";"Kassel";23;60;13,4107017;52,5443748;1;231;9,288335215129;50,19556435
"694";"10. Badische Meisterschaft";2012-05-12 10:00:00;2012-05-12 18:00:00;0;"Deutschland";"78050";"Villingen";"Vor Haslen 4";"Jugendtreff Chilly";1;"Rigor Mortis";"Deutschland";"Berlin";17;61;8,4577546;48,0776487;59;359;13,3888599;52,5170365
"695";"10. Badische Meisterschaft";2012-05-12 10:00:00;2012-05-12 18:00:00;0;"Deutschland";"78050";"Villingen";"Vor Haslen 4";"Jugendtreff Chilly";2;"Phoenix Marburg";"Deutschland";"Marburg";17;61;8,4577546;48,0776487;11;326;8,7757742;50,8117327
"696";"10. Badische Meisterschaft";2012-05-12 10:00:00;2012-05-12 18:00:00;0;"Deutschland";"78050";"Villingen";"Vor Haslen 4";"Jugendtreff Chilly";3;"S.P.A.T.";"Deutschland";"Villingen";17;61;8,4577546;48,0776487;33;400;8,4598995;48,0596619
"697";"10. Badische Meisterschaft";2012-05-12 10:00:00;2012-05-12 18:00:00;0;"Deutschland";"78050";"Villingen";"Vor Haslen 4";"Jugendtreff Chilly";4;"Pink Pain";"Deutschland";"Darmstadt";17;61;8,4577546;48,0776487;68;333;8,651177;49,872775
"698";"10. Badische Meisterschaft";2012-05-12 10:00:00;2012-05-12 18:00:00;0;"Deutschland";"78050";"Villingen";"Vor Haslen 4";"Jugendtreff Chilly";5;"Gossenhauer";"Deutschland";"Freiburg";17;61;8,4577546;48,0776487;37;149;13,3428889;50,9169415
"699";"10. Badische Meisterschaft";2012-05-12 10:00:00;2012-05-12 18:00:00;0;"Deutschland";"78050";"Villingen";"Vor Haslen 4";"Jugendtreff Chilly";6;"Jukker Stein";"Deutschland";"Schwaikheim";17;61;8,4577546;48,0776487;5;239;9,3515664;48,8747084
"700";"10. Badische Meisterschaft";2012-05-12 10:00:00;2012-05-12 18:00:00;0;"Deutschland";"78050";"Villingen";"Vor Haslen 4";"Jugendtreff Chilly";7;"Juggernauts";"Deutschland";"NÃ¼rnberg";17;61;8,4577546;48,0776487;40;214;12,9118642;48,3619187
"701";"10. Badische Meisterschaft";2012-05-12 10:00:00;2012-05-12 18:00:00;0;"Deutschland";"78050";"Villingen";"Vor Haslen 4";"Jugendtreff Chilly";8;"S.P.O.T.";"Deutschland";"Villingen";17;61;8,4577546;48,0776487;4;403;8,4598995;48,0596619
"702";"10. Badische Meisterschaft";2012-05-12 10:00:00;2012-05-12 18:00:00;0;"Deutschland";"78050";"Villingen";"Vor Haslen 4";"Jugendtreff Chilly";9;"Blackout";"Deutschland";"GÃ¶ttingen";17;61;8,4577546;48,0776487;21;40;9,9352051;51,5327604
"703";"10. Badische Meisterschaft";2012-05-12 10:00:00;2012-05-12 18:00:00;0;"Deutschland";"78050";"Villingen";"Vor Haslen 4";"Jugendtreff Chilly";10;"RasenmÃÂ¤her";"Deutschland";"Freiburg";17;61;8,4577546;48,0776487;3;349;13,3428889;50,9169415
"704";"10. Badische Meisterschaft";2012-05-12 10:00:00;2012-05-12 18:00:00;0;"Deutschland";"78050";"Villingen";"Vor Haslen 4";"Jugendtreff Chilly";11;"Gladiatoris ab rivo nigro";"Deutschland";"Homburg";17;61;8,4577546;48,0776487;8;146;7,3340336;49,3181673
"705";"10. Badische Meisterschaft";2012-05-12 10:00:00;2012-05-12 18:00:00;0;"Deutschland";"78050";"Villingen";"Vor Haslen 4";"Jugendtreff Chilly";12;"Der Mob";"Deutschland";"SaarbrÃ¼cken";17;61;8,4577546;48,0776487;7;72;6,996379;49,234362
"706";"10. Badische Meisterschaft";2012-05-12 10:00:00;2012-05-12 18:00:00;0;"Deutschland";"78050";"Villingen";"Vor Haslen 4";"Jugendtreff Chilly";13;"Schergen von Monasteria";"Deutschland";"MÃ¼nster";17;61;8,4577546;48,0776487;34;378;7,6251879;51,9625101
"707";"10. Badische Meisterschaft";2012-05-12 10:00:00;2012-05-12 18:00:00;0;"Deutschland";"78050";"Villingen";"Vor Haslen 4";"Jugendtreff Chilly";14;"Bavarian Mayhem";"Deutschland";"Augsburg";17;61;8,4577546;48,0776487;5;29;9,1026652;54,5033271
"708";"10. Badische Meisterschaft";2012-05-12 10:00:00;2012-05-12 18:00:00;0;"Deutschland";"78050";"Villingen";"Vor Haslen 4";"Jugendtreff Chilly";15;"SchÃÂÃÂ¤delschwenker";"Deutschland";"Homburg";17;61;8,4577546;48,0776487;15;377;7,3340336;49,3181673
"709";"10. Badische Meisterschaft";2012-05-12 10:00:00;2012-05-12 18:00:00;0;"Deutschland";"78050";"Villingen";"Vor Haslen 4";"Jugendtreff Chilly";16;"Gallier";"Deutschland";"Kaltbrunn";17;61;8,4577546;48,0776487;3;143;12,3665445;48,084828
"710";"10. Badische Meisterschaft";2012-05-12 10:00:00;2012-05-12 18:00:00;0;"Deutschland";"78050";"Villingen";"Vor Haslen 4";"Jugendtreff Chilly";17;"The Crossfighters";"Deutschland";"Bendorf";17;61;8,4577546;48,0776487;7;421;7,5732901;50,4238296
"711";"1. Schwarzwald Cup";2012-05-21 19:00:00;2012-05-21 22:00:00;0;"Deutschland";"78050";"Villingen";"Kalkofenstr.";"Hubenloch";1;"S.P.A.T.";"Deutschland";"Villingen";4;62;8,4486298;48,0572689;33;400;8,4598995;48,0596619
"712";"1. Schwarzwald Cup";2012-05-21 19:00:00;2012-05-21 22:00:00;0;"Deutschland";"78050";"Villingen";"Kalkofenstr.";"Hubenloch";2;"JUKK|ER";"Deutschland";"Schwaikheim";4;62;8,4486298;48,0572689;13;238;9,3515664;48,8747084
"713";"1. Schwarzwald Cup";2012-05-21 19:00:00;2012-05-21 22:00:00;0;"Deutschland";"78050";"Villingen";"Kalkofenstr.";"Hubenloch";3;"Gossenhauer";"Deutschland";"Freiburg";4;62;8,4486298;48,0572689;37;149;13,3428889;50,9169415
"714";"1. Schwarzwald Cup";2012-05-21 19:00:00;2012-05-21 22:00:00;0;"Deutschland";"78050";"Villingen";"Kalkofenstr.";"Hubenloch";4;"S.P.O.T.";"Deutschland";"Villingen";4;62;8,4486298;48,0572689;4;403;8,4598995;48,0596619
"715";"5. ThÃÂ¼ringer Meisterschaft";2012-05-26 10:00:00;2012-05-27 18:00:00;24;"Deutschland";"07745";"Jena";"Oberaue 1";"Jena";1;"Rigor Mortis";"Deutschland";"Berlin";22;63;11,5836561;50,9180893;59;359;13,3888599;52,5170365
"716";"5. ThÃÂ¼ringer Meisterschaft";2012-05-26 10:00:00;2012-05-27 18:00:00;24;"Deutschland";"07745";"Jena";"Oberaue 1";"Jena";2;"Zonenkinder";"Deutschland";"Jena";22;63;11,5836561;50,9180893;82;472;11,5879359;50,9281717
"717";"5. ThÃÂ¼ringer Meisterschaft";2012-05-26 10:00:00;2012-05-27 18:00:00;24;"Deutschland";"07745";"Jena";"Oberaue 1";"Jena";3;"Falco jugger";"Deutschland";"Berlin";22;63;11,5836561;50,9180893;53;112;13,3888599;52,5170365
"718";"5. ThÃÂ¼ringer Meisterschaft";2012-05-26 10:00:00;2012-05-27 18:00:00;24;"Deutschland";"07745";"Jena";"Oberaue 1";"Jena";4;"Phoenix Marburg";"Deutschland";"Marburg";22;63;11,5836561;50,9180893;11;326;8,7757742;50,8117327
"719";"5. ThÃÂ¼ringer Meisterschaft";2012-05-26 10:00:00;2012-05-27 18:00:00;24;"Deutschland";"07745";"Jena";"Oberaue 1";"Jena";5;"Tollwut";"Deutschland";"Oldenburg";22;63;11,5836561;50,9180893;25;428;8,2146017;53,1389753
"720";"5. ThÃÂ¼ringer Meisterschaft";2012-05-26 10:00:00;2012-05-27 18:00:00;24;"Deutschland";"07745";"Jena";"Oberaue 1";"Jena";6;"GAG";"Deutschland";"Berlin";22;63;11,5836561;50,9180893;34;140;13,3888599;52,5170365
"721";"5. ThÃÂ¼ringer Meisterschaft";2012-05-26 10:00:00;2012-05-27 18:00:00;24;"Deutschland";"07745";"Jena";"Oberaue 1";"Jena";7;"Living Undeads";"Deutschland";"Hannover";22;63;11,5836561;50,9180893;52;271;9,7385532;52,3744779
"722";"5. ThÃÂ¼ringer Meisterschaft";2012-05-26 10:00:00;2012-05-27 18:00:00;24;"Deutschland";"07745";"Jena";"Oberaue 1";"Jena";8;"Kampf Keiler";"Deutschland";"Oldenburg";22;63;11,5836561;50,9180893;21;244;8,2146017;53,1389753
"723";"5. ThÃÂ¼ringer Meisterschaft";2012-05-26 10:00:00;2012-05-27 18:00:00;24;"Deutschland";"07745";"Jena";"Oberaue 1";"Jena";9;"Die Leere Menge";"Deutschland";"Greifswald";22;63;11,5836561;50,9180893;44;88;13,3815238;54,095791
"724";"5. ThÃÂ¼ringer Meisterschaft";2012-05-26 10:00:00;2012-05-27 18:00:00;24;"Deutschland";"07745";"Jena";"Oberaue 1";"Jena";10;"Blackout";"Deutschland";"GÃ¶ttingen";22;63;11,5836561;50,9180893;21;40;9,9352051;51,5327604
"725";"5. ThÃÂ¼ringer Meisterschaft";2012-05-26 10:00:00;2012-05-27 18:00:00;24;"Deutschland";"07745";"Jena";"Oberaue 1";"Jena";11;"Mixed";"Deutschland";"mixed";22;63;11,5836561;50,9180893;1;288;NA;NA
"726";"5. ThÃÂ¼ringer Meisterschaft";2012-05-26 10:00:00;2012-05-27 18:00:00;24;"Deutschland";"07745";"Jena";"Oberaue 1";"Jena";12;"Sonnenwende";"Deutschland";"Berlin";22;63;11,5836561;50,9180893;37;394;13,3888599;52,5170365
"727";"5. ThÃÂ¼ringer Meisterschaft";2012-05-26 10:00:00;2012-05-27 18:00:00;24;"Deutschland";"07745";"Jena";"Oberaue 1";"Jena";13;"Spalter";"Deutschland";"Hannover";22;63;11,5836561;50,9180893;27;397;9,7385532;52,3744779
"728";"5. ThÃÂ¼ringer Meisterschaft";2012-05-26 10:00:00;2012-05-27 18:00:00;24;"Deutschland";"07745";"Jena";"Oberaue 1";"Jena";14;"Chimaera Brunsviga";"Deutschland";"Braunschweig";22;63;11,5836561;50,9180893;34;56;10,5252669;52,2639962
"729";"5. ThÃÂ¼ringer Meisterschaft";2012-05-26 10:00:00;2012-05-27 18:00:00;24;"Deutschland";"07745";"Jena";"Oberaue 1";"Jena";15;"Amazonenkinder";"Deutschland";"Jena";22;63;11,5836561;50,9180893;34;12;11,5879359;50,9281717
"730";"5. ThÃÂ¼ringer Meisterschaft";2012-05-26 10:00:00;2012-05-27 18:00:00;24;"Deutschland";"07745";"Jena";"Oberaue 1";"Jena";16;"Die Halleschen DoppelsÃÂ¶ldner";"Deutschland";"Halle Saale";22;63;11,5836561;50,9180893;14;81;11,9705452;51,4825041
"731";"5. ThÃÂ¼ringer Meisterschaft";2012-05-26 10:00:00;2012-05-27 18:00:00;24;"Deutschland";"07745";"Jena";"Oberaue 1";"Jena";17;"Rigor Mortis 2";"Deutschland";"Berlin";22;63;11,5836561;50,9180893;23;360;13,3888599;52,5170365
"732";"5. ThÃÂ¼ringer Meisterschaft";2012-05-26 10:00:00;2012-05-27 18:00:00;24;"Deutschland";"07745";"Jena";"Oberaue 1";"Jena";18;"Awesome Pirates";"Deutschland";"Leer";22;63;11,5836561;50,9180893;23;24;7,46314680378176;53,2473626
"733";"5. ThÃÂ¼ringer Meisterschaft";2012-05-26 10:00:00;2012-05-27 18:00:00;24;"Deutschland";"07745";"Jena";"Oberaue 1";"Jena";19;"Knautschzonenkinder";"Deutschland";"Jena";22;63;11,5836561;50,9180893;12;256;11,5879359;50,9281717
"734";"5. ThÃÂ¼ringer Meisterschaft";2012-05-26 10:00:00;2012-05-27 18:00:00;24;"Deutschland";"07745";"Jena";"Oberaue 1";"Jena";20;"Leere Juggerzone";"Deutschland";"Greifswald";22;63;11,5836561;50,9180893;1;267;13,3815238;54,095791
"735";"5. ThÃÂ¼ringer Meisterschaft";2012-05-26 10:00:00;2012-05-27 18:00:00;24;"Deutschland";"07745";"Jena";"Oberaue 1";"Jena";21;"Cervisia Ultima";"Deutschland";"Duisburg";22;63;11,5836561;50,9180893;35;53;6,759562;51,434999
"736";"5. ThÃÂ¼ringer Meisterschaft";2012-05-26 10:00:00;2012-05-27 18:00:00;24;"Deutschland";"07745";"Jena";"Oberaue 1";"Jena";22;"Zonenembryonen";"Deutschland";"Jena";22;63;11,5836561;50,9180893;4;471;11,5879359;50,9281717
"737";"12. Bayerische Meisterschaft";2012-06-09 10:00:00;2012-06-10 12:00:00;18;"Deutschland";"92726";"Waidhaus";"An der Bahn 2";"SportgelÃ¤nde des TSV Waidhaus";1;"Rigor Mortis";"Deutschland";"Berlin";11;64;12,4967105;49,6400456;59;359;13,3888599;52,5170365
"738";"12. Bayerische Meisterschaft";2012-06-09 10:00:00;2012-06-10 12:00:00;18;"Deutschland";"92726";"Waidhaus";"An der Bahn 2";"SportgelÃ¤nde des TSV Waidhaus";2;"GAG";"Deutschland";"Berlin";11;64;12,4967105;49,6400456;34;140;13,3888599;52,5170365
"739";"12. Bayerische Meisterschaft";2012-06-09 10:00:00;2012-06-10 12:00:00;18;"Deutschland";"92726";"Waidhaus";"An der Bahn 2";"SportgelÃ¤nde des TSV Waidhaus";3;"Phoenix Marburg";"Deutschland";"Marburg";11;64;12,4967105;49,6400456;11;326;8,7757742;50,8117327
"740";"12. Bayerische Meisterschaft";2012-06-09 10:00:00;2012-06-10 12:00:00;18;"Deutschland";"92726";"Waidhaus";"An der Bahn 2";"SportgelÃ¤nde des TSV Waidhaus";4;"Zonenkinder";"Deutschland";"Jena";11;64;12,4967105;49,6400456;82;472;11,5879359;50,9281717
"741";"12. Bayerische Meisterschaft";2012-06-09 10:00:00;2012-06-10 12:00:00;18;"Deutschland";"92726";"Waidhaus";"An der Bahn 2";"SportgelÃ¤nde des TSV Waidhaus";5;"Hobbiz";"Deutschland";"Heidelberg";11;64;12,4967105;49,6400456;54;175;8,694724;49,4093582
"742";"12. Bayerische Meisterschaft";2012-06-09 10:00:00;2012-06-10 12:00:00;18;"Deutschland";"92726";"Waidhaus";"An der Bahn 2";"SportgelÃ¤nde des TSV Waidhaus";6;"Pink Pain";"Deutschland";"Darmstadt";11;64;12,4967105;49,6400456;68;333;8,651177;49,872775
"743";"12. Bayerische Meisterschaft";2012-06-09 10:00:00;2012-06-10 12:00:00;18;"Deutschland";"92726";"Waidhaus";"An der Bahn 2";"SportgelÃ¤nde des TSV Waidhaus";7;"Drachenblut";"Deutschland";"Waidhaus";11;64;12,4967105;49,6400456;19;97;12,4965684;49,6411504
"744";"12. Bayerische Meisterschaft";2012-06-09 10:00:00;2012-06-10 12:00:00;18;"Deutschland";"92726";"Waidhaus";"An der Bahn 2";"SportgelÃ¤nde des TSV Waidhaus";8;"Rigor Mortis 2";"Deutschland";"Berlin";11;64;12,4967105;49,6400456;23;360;13,3888599;52,5170365
"745";"12. Bayerische Meisterschaft";2012-06-09 10:00:00;2012-06-10 12:00:00;18;"Deutschland";"92726";"Waidhaus";"An der Bahn 2";"SportgelÃ¤nde des TSV Waidhaus";9;"Bavarian Mayhem";"Deutschland";"Augsburg";11;64;12,4967105;49,6400456;5;29;9,1026652;54,5033271
"746";"12. Bayerische Meisterschaft";2012-06-09 10:00:00;2012-06-10 12:00:00;18;"Deutschland";"92726";"Waidhaus";"An der Bahn 2";"SportgelÃ¤nde des TSV Waidhaus";10;"Juggernauts";"Deutschland";"NÃ¼rnberg";11;64;12,4967105;49,6400456;40;214;12,9118642;48,3619187
"747";"12. Bayerische Meisterschaft";2012-06-09 10:00:00;2012-06-10 12:00:00;18;"Deutschland";"92726";"Waidhaus";"An der Bahn 2";"SportgelÃ¤nde des TSV Waidhaus";11;"Drachenblut II";"Deutschland";"Waidhaus";11;64;12,4967105;49,6400456;6;98;12,4965684;49,6411504
"748";"7. Schleswig-Holstein Meisterschaft";2012-06-16 09:00:00;2012-06-17 16:00:00;18;"Deutschland";"23847";"Rethwisch";"Buchrader Weg 2";"Sportplatz des VfL Rethwisch";1;"Living Undeads";"Deutschland";"Hannover";15;65;10,4401006536605;53,78423965;52;271;9,7385532;52,3744779
"749";"7. Schleswig-Holstein Meisterschaft";2012-06-16 09:00:00;2012-06-17 16:00:00;18;"Deutschland";"23847";"Rethwisch";"Buchrader Weg 2";"Sportplatz des VfL Rethwisch";2;"Die Leere Menge";"Deutschland";"Greifswald";15;65;10,4401006536605;53,78423965;44;88;13,3815238;54,095791
"750";"7. Schleswig-Holstein Meisterschaft";2012-06-16 09:00:00;2012-06-17 16:00:00;18;"Deutschland";"23847";"Rethwisch";"Buchrader Weg 2";"Sportplatz des VfL Rethwisch";3;"Last Man Standing";"Deutschland";"Hamburg";15;65;10,4401006536605;53,78423965;33;265;10,000654;53,550341
"751";"7. Schleswig-Holstein Meisterschaft";2012-06-16 09:00:00;2012-06-17 16:00:00;18;"Deutschland";"23847";"Rethwisch";"Buchrader Weg 2";"Sportplatz des VfL Rethwisch";4;"Torpedo Gorn";"Deutschland";"Hamburg";15;65;10,4401006536605;53,78423965;15;432;10,000654;53,550341
"752";"7. Schleswig-Holstein Meisterschaft";2012-06-16 09:00:00;2012-06-17 16:00:00;18;"Deutschland";"23847";"Rethwisch";"Buchrader Weg 2";"Sportplatz des VfL Rethwisch";5;"Kampf Keiler";"Deutschland";"Oldenburg";15;65;10,4401006536605;53,78423965;21;244;8,2146017;53,1389753
"753";"7. Schleswig-Holstein Meisterschaft";2012-06-16 09:00:00;2012-06-17 16:00:00;18;"Deutschland";"23847";"Rethwisch";"Buchrader Weg 2";"Sportplatz des VfL Rethwisch";6;"Awesome Pirates";"Deutschland";"Leer";15;65;10,4401006536605;53,78423965;23;24;7,46314680378176;53,2473626
"754";"7. Schleswig-Holstein Meisterschaft";2012-06-16 09:00:00;2012-06-17 16:00:00;18;"Deutschland";"23847";"Rethwisch";"Buchrader Weg 2";"Sportplatz des VfL Rethwisch";7;"Fischkoppkrieger";"Deutschland";"Kiel";15;65;10,4401006536605;53,78423965;42;119;10,1371858;54,3216753
"755";"7. Schleswig-Holstein Meisterschaft";2012-06-16 09:00:00;2012-06-17 16:00:00;18;"Deutschland";"23847";"Rethwisch";"Buchrader Weg 2";"Sportplatz des VfL Rethwisch";8;"Torpedo BÃÂ¤ÃÂ¤m!";"Deutschland";"Hamburg";15;65;10,4401006536605;53,78423965;33;430;10,000654;53,550341
"756";"7. Schleswig-Holstein Meisterschaft";2012-06-16 09:00:00;2012-06-17 16:00:00;18;"Deutschland";"23847";"Rethwisch";"Buchrader Weg 2";"Sportplatz des VfL Rethwisch";9;"BlutgrÃÂ¤tsche";"Deutschland";"LÃ¼beck";15;65;10,4401006536605;53,78423965;25;46;10,684738;53,866444
"757";"7. Schleswig-Holstein Meisterschaft";2012-06-16 09:00:00;2012-06-17 16:00:00;18;"Deutschland";"23847";"Rethwisch";"Buchrader Weg 2";"Sportplatz des VfL Rethwisch";10;"Without Rules (W.o.R)";"Deutschland";"Rotenburg (WÃ¼mme)";15;65;10,4401006536605;53,78423965;19;463;9,4049292;53,1108906
"758";"7. Schleswig-Holstein Meisterschaft";2012-06-16 09:00:00;2012-06-17 16:00:00;18;"Deutschland";"23847";"Rethwisch";"Buchrader Weg 2";"Sportplatz des VfL Rethwisch";11;"Spalter";"Deutschland";"Hannover";15;65;10,4401006536605;53,78423965;27;397;9,7385532;52,3744779
